Time:long,Delta Time:ulong,Master ID:ubyte,Master Name:string,Channel Number:ubyte,Module:string,Domain:string,Class:string,Type:string,Data Message:string,Data:ulong,Trace Status:string,Receiver Status:string,
"8540389","","128","CPTracer","","CPT","MSMC_2","Total Wait Time Counter","Value","","400","","",
"8540389","","128","CPTracer","","CPT","MSMC_2","Total Granted Counter","Value","","200","","",
"8541464","1075","128","CPTracer","","CPT","DDR","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","6","","",
"8541464","","128","CPTracer","","CPT","DDR","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","4","","",
"8541464","","128","CPTracer","","CPT","DDR","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","1","","",
"8541464","","128","CPTracer","","CPT","DDR","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"8541464","","128","CPTracer","","CPT","DDR","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","1","","",
"8541464","","128","CPTracer","","CPT","DDR","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","6","","",
"8541464","","128","CPTracer","","CPT","DDR","Throughput Counter0","Value","","876","","",
"8541464","","128","CPTracer","","CPT","DDR","Throughput Counter1","Value","","876","","",
"8541464","","128","CPTracer","","CPT","DDR","Total Wait Time Counter","Value","","219","","",
"8541464","","128","CPTracer","","CPT","DDR","Total Granted Counter","Value","","219","","",
"8561691","20227","128","CPTracer","","CPT","MSMC_1","Bus Throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","48","","",
"8561691","","128","CPTracer","","CPT","MSMC_1","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","48","","",
"8561691","","128","CPTracer","","CPT","MSMC_1","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","1","","",
"8561691","","128","CPTracer","","CPT","MSMC_1","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"8561691","","128","CPTracer","","CPT","MSMC_1","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","2","","",
"8561691","","128","CPTracer","","CPT","MSMC_1","Throughput Counter0","Value","","6400","","",
"8561691","","128","CPTracer","","CPT","MSMC_1","Throughput Counter1","Value","","6400","","",
"8561691","","128","CPTracer","","CPT","MSMC_1","Total Wait Time Counter","Value","","408","","",
"8561691","","128","CPTracer","","CPT","MSMC_1","Total Granted Counter","Value","","200","","",
"8564174","2483","128","CPTracer","","CPT","L2_0","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","0","","",
"8564174","","128","CPTracer","","CPT","L2_0","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","0","","",
"8564174","","128","CPTracer","","CPT","L2_0","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","0","","",
"8564174","","128","CPTracer","","CPT","L2_0","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"8564174","","128","CPTracer","","CPT","L2_0","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","0","","",
"8564174","","128","CPTracer","","CPT","L2_0","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","0","","",
"8564174","","128","CPTracer","","CPT","L2_0","Throughput Counter0","Value","","0","","",
"8564174","","128","CPTracer","","CPT","L2_0","Throughput Counter1","Value","","0","","",
"8564174","","128","CPTracer","","CPT","L2_0","Total Wait Time Counter","Value","","0","","",
"8564174","","128","CPTracer","","CPT","L2_0","Total Granted Counter","Value","","0","","",
"8568657","4483","128","CPTracer","","CPT","MSMC_0","Bus Throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","122","","",
"8568657","","128","CPTracer","","CPT","MSMC_0","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","122","","",
"8568657","","128","CPTracer","","CPT","MSMC_0","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","3","","",
"8568657","","128","CPTracer","","CPT","MSMC_0","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","1","","",
"8568657","","128","CPTracer","","CPT","MSMC_0","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","2","","",
"8568657","","128","CPTracer","","CPT","MSMC_0","Throughput Counter0","Value","","16000","","",
"8568657","","128","CPTracer","","CPT","MSMC_0","Throughput Counter1","Value","","16000","","",
"8568657","","128","CPTracer","","CPT","MSMC_0","Total Wait Time Counter","Value","","1000","","",
"8568657","","128","CPTracer","","CPT","MSMC_0","Total Granted Counter","Value","","500","","",
"8570708","2051","128","CPTracer","","CPT","L2_1","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","6","","",
"8570708","","128","CPTracer","","CPT","L2_1","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","4","","",
"8570708","","128","CPTracer","","CPT","L2_1","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","1","","",
"8570708","","128","CPTracer","","CPT","L2_1","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"8570708","","128","CPTracer","","CPT","L2_1","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","0","","",
"8570708","","128","CPTracer","","CPT","L2_1","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","6","","",
"8570708","","128","CPTracer","","CPT","L2_1","Throughput Counter0","Value","","1200","","",
"8570708","","128","CPTracer","","CPT","L2_1","Throughput Counter1","Value","","1200","","",
"8570708","","128","CPTracer","","CPT","L2_1","Total Wait Time Counter","Value","","0","","",
"8570708","","128","CPTracer","","CPT","L2_1","Total Granted Counter","Value","","300","","",
"8572383","1675","128","CPTracer","","CPT","L2_3","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","6","","",
"8572383","","128","CPTracer","","CPT","L2_3","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","4","","",
"8572383","","128","CPTracer","","CPT","L2_3","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","1","","",
"8572383","","128","CPTracer","","CPT","L2_3","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"8572383","","128","CPTracer","","CPT","L2_3","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","0","","",
"8572383","","128","CPTracer","","CPT","L2_3","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","6","","",
"8572383","","128","CPTracer","","CPT","L2_3","Throughput Counter0","Value","","1200","","",
"8572383","","128","CPTracer","","CPT","L2_3","Throughput Counter1","Value","","1200","","",
"8572383","","128","CPTracer","","CPT","L2_3","Total Wait Time Counter","Value","","0","","",
"8572383","","128","CPTracer","","CPT","L2_3","Total Granted Counter","Value","","300","","",
"8581027","8644","128","CPTracer","","CPT","MSMC_3","Bus Throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","48","","",
"8581027","","128","CPTracer","","CPT","MSMC_3","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","48","","",
"8581027","","128","CPTracer","","CPT","MSMC_3","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","1","","",
"8581027","","128","CPTracer","","CPT","MSMC_3","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"8581027","","128","CPTracer","","CPT","MSMC_3","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","2","","",
"8581027","","128","CPTracer","","CPT","MSMC_3","Throughput Counter0","Value","","6400","","",
"8581027","","128","CPTracer","","CPT","MSMC_3","Throughput Counter1","Value","","6400","","",
"8581027","","128","CPTracer","","CPT","MSMC_3","Total Wait Time Counter","Value","","411","","",
"8581027","","128","CPTracer","","CPT","MSMC_3","Total Granted Counter","Value","","200","","",
"8583846","2819","128","CPTracer","","CPT","MSMC_2","Bus Throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","48","","",
"8583846","","128","CPTracer","","CPT","MSMC_2","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","48","","",
"8583846","","128","CPTracer","","CPT","MSMC_2","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","1","","",
"8583846","","128","CPTracer","","CPT","MSMC_2","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"8583846","","128","CPTracer","","CPT","MSMC_2","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","2","","",
"8583846","","128","CPTracer","","CPT","MSMC_2","Throughput Counter0","Value","","6400","","",
"8583846","","128","CPTracer","","CPT","MSMC_2","Throughput Counter1","Value","","6400","","",
"8583846","","128","CPTracer","","CPT","MSMC_2","Total Wait Time Counter","Value","","400","","",
"8583846","","128","CPTracer","","CPT","MSMC_2","Total Granted Counter","Value","","200","","",
"8584921","1075","128","CPTracer","","CPT","DDR","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","6","","",
"8584921","","128","CPTracer","","CPT","DDR","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","4","","",
"8584921","","128","CPTracer","","CPT","DDR","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","1","","",
"8584921","","128","CPTracer","","CPT","DDR","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"8584921","","128","CPTracer","","CPT","DDR","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","1","","",
"8584921","","128","CPTracer","","CPT","DDR","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","6","","",
"8584921","","128","CPTracer","","CPT","DDR","Throughput Counter0","Value","","800","","",
"8584921","","128","CPTracer","","CPT","DDR","Throughput Counter1","Value","","800","","",
"8584921","","128","CPTracer","","CPT","DDR","Total Wait Time Counter","Value","","200","","",
"8584921","","128","CPTracer","","CPT","DDR","Total Granted Counter","Value","","200","","",
"8585270","349","128","CPTracer","","CPT","L2_2","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","8","","",
"8585270","","128","CPTracer","","CPT","L2_2","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","4","","",
"8585270","","128","CPTracer","","CPT","L2_2","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","2","","",
"8585270","","128","CPTracer","","CPT","L2_2","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"8585270","","128","CPTracer","","CPT","L2_2","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","0","","",
"8585270","","128","CPTracer","","CPT","L2_2","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","8","","",
"8585270","","128","CPTracer","","CPT","L2_2","Throughput Counter0","Value","","1600","","",
"8585270","","128","CPTracer","","CPT","L2_2","Throughput Counter1","Value","","1600","","",
"8585270","","128","CPTracer","","CPT","L2_2","Total Wait Time Counter","Value","","0","","",
"8585270","","128","CPTracer","","CPT","L2_2","Total Granted Counter","Value","","400","","",
"8605242","19972","128","CPTracer","","CPT","MSMC_1","Bus Throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","48","","",
"8605242","","128","CPTracer","","CPT","MSMC_1","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","48","","",
"8605242","","128","CPTracer","","CPT","MSMC_1","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","1","","",
"8605242","","128","CPTracer","","CPT","MSMC_1","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"8605242","","128","CPTracer","","CPT","MSMC_1","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","2","","",
"8605242","","128","CPTracer","","CPT","MSMC_1","Throughput Counter0","Value","","6400","","",
"8605242","","128","CPTracer","","CPT","MSMC_1","Throughput Counter1","Value","","6400","","",
"8605242","","128","CPTracer","","CPT","MSMC_1","Total Wait Time Counter","Value","","402","","",
"8605242","","128","CPTracer","","CPT","MSMC_1","Total Granted Counter","Value","","200","","",
"8612221","6979","128","CPTracer","","CPT","MSMC_0","Bus Throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","105","","",
"8612221","","128","CPTracer","","CPT","MSMC_0","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","105","","",
"8612221","","128","CPTracer","","CPT","MSMC_0","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","3","","",
"8612221","","128","CPTracer","","CPT","MSMC_0","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","1","","",
"8612221","","128","CPTracer","","CPT","MSMC_0","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","2","","",
"8612221","","128","CPTracer","","CPT","MSMC_0","Throughput Counter0","Value","","13792","","",
"8612221","","128","CPTracer","","CPT","MSMC_0","Throughput Counter1","Value","","13792","","",
"8612221","","128","CPTracer","","CPT","MSMC_0","Total Wait Time Counter","Value","","862","","",
"8612221","","128","CPTracer","","CPT","MSMC_0","Total Granted Counter","Value","","431","","",
"8624640","12419","128","CPTracer","","CPT","MSMC_3","Bus Throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","48","","",
"8624640","","128","CPTracer","","CPT","MSMC_3","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","48","","",
"8624640","","128","CPTracer","","CPT","MSMC_3","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","1","","",
"8624640","","128","CPTracer","","CPT","MSMC_3","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"8624640","","128","CPTracer","","CPT","MSMC_3","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","2","","",
"8624640","","128","CPTracer","","CPT","MSMC_3","Throughput Counter0","Value","","6400","","",
"8624640","","128","CPTracer","","CPT","MSMC_3","Throughput Counter1","Value","","6400","","",
"8624640","","128","CPTracer","","CPT","MSMC_3","Total Wait Time Counter","Value","","405","","",
"8624640","","128","CPTracer","","CPT","MSMC_3","Total Granted Counter","Value","","200","","",
"8627459","2819","128","CPTracer","","CPT","MSMC_2","Bus Throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","48","","",
"8627459","","128","CPTracer","","CPT","MSMC_2","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","48","","",
"8627459","","128","CPTracer","","CPT","MSMC_2","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","1","","",
"8627459","","128","CPTracer","","CPT","MSMC_2","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"8627459","","128","CPTracer","","CPT","MSMC_2","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","2","","",
"8627459","","128","CPTracer","","CPT","MSMC_2","Throughput Counter0","Value","","6400","","",
"8627459","","128","CPTracer","","CPT","MSMC_2","Throughput Counter1","Value","","6400","","",
"8627459","","128","CPTracer","","CPT","MSMC_2","Total Wait Time Counter","Value","","400","","",
"8627459","","128","CPTracer","","CPT","MSMC_2","Total Granted Counter","Value","","200","","",
"8628543","1084","128","CPTracer","","CPT","DDR","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","6","","",
"8628543","","128","CPTracer","","CPT","DDR","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","4","","",
"8628543","","128","CPTracer","","CPT","DDR","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","1","","",
"8628543","","128","CPTracer","","CPT","DDR","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"8628543","","128","CPTracer","","CPT","DDR","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","1","","",
"8628543","","128","CPTracer","","CPT","DDR","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","6","","",
"8628543","","128","CPTracer","","CPT","DDR","Throughput Counter0","Value","","800","","",
"8628543","","128","CPTracer","","CPT","DDR","Throughput Counter1","Value","","800","","",
"8628543","","128","CPTracer","","CPT","DDR","Total Wait Time Counter","Value","","200","","",
"8628543","","128","CPTracer","","CPT","DDR","Total Granted Counter","Value","","200","","",
"8629522","979","128","CPTracer","","CPT","L2_0","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","0","","",
"8629522","","128","CPTracer","","CPT","L2_0","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","0","","",
"8629522","","128","CPTracer","","CPT","L2_0","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","0","","",
"8629522","","128","CPTracer","","CPT","L2_0","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"8629522","","128","CPTracer","","CPT","L2_0","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","0","","",
"8629522","","128","CPTracer","","CPT","L2_0","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","0","","",
"8629522","","128","CPTracer","","CPT","L2_0","Throughput Counter0","Value","","0","","",
"8629522","","128","CPTracer","","CPT","L2_0","Throughput Counter1","Value","","0","","",
"8629522","","128","CPTracer","","CPT","L2_0","Total Wait Time Counter","Value","","0","","",
"8629522","","128","CPTracer","","CPT","L2_0","Total Granted Counter","Value","","0","","",
"8636085","6563","128","CPTracer","","CPT","L2_1","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","6","","",
"8636085","","128","CPTracer","","CPT","L2_1","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","4","","",
"8636085","","128","CPTracer","","CPT","L2_1","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","1","","",
"8636085","","128","CPTracer","","CPT","L2_1","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"8636085","","128","CPTracer","","CPT","L2_1","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","0","","",
"8636085","","128","CPTracer","","CPT","L2_1","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","6","","",
"8636085","","128","CPTracer","","CPT","L2_1","Throughput Counter0","Value","","1200","","",
"8636085","","128","CPTracer","","CPT","L2_1","Throughput Counter1","Value","","1200","","",
"8636085","","128","CPTracer","","CPT","L2_1","Total Wait Time Counter","Value","","0","","",
"8636085","","128","CPTracer","","CPT","L2_1","Total Granted Counter","Value","","300","","",
"8637760","1675","128","CPTracer","","CPT","L2_3","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","6","","",
"8637760","","128","CPTracer","","CPT","L2_3","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","4","","",
"8637760","","128","CPTracer","","CPT","L2_3","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","1","","",
"8637760","","128","CPTracer","","CPT","L2_3","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"8637760","","128","CPTracer","","CPT","L2_3","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","0","","",
"8637760","","128","CPTracer","","CPT","L2_3","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","6","","",
"8637760","","128","CPTracer","","CPT","L2_3","Throughput Counter0","Value","","1200","","",
"8637760","","128","CPTracer","","CPT","L2_3","Throughput Counter1","Value","","1200","","",
"8637760","","128","CPTracer","","CPT","L2_3","Total Wait Time Counter","Value","","0","","",
"8637760","","128","CPTracer","","CPT","L2_3","Total Granted Counter","Value","","300","","",
"8648835","11075","128","CPTracer","","CPT","MSMC_1","Bus Throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","73","","",
"8648835","","128","CPTracer","","CPT","MSMC_1","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","73","","",
"8648835","","128","CPTracer","","CPT","MSMC_1","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","2","","",
"8648835","","128","CPTracer","","CPT","MSMC_1","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"8648835","","128","CPTracer","","CPT","MSMC_1","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","2","","",
"8648835","","128","CPTracer","","CPT","MSMC_1","Throughput Counter0","Value","","9600","","",
"8648835","","128","CPTracer","","CPT","MSMC_1","Throughput Counter1","Value","","9600","","",
"8648835","","128","CPTracer","","CPT","MSMC_1","Total Wait Time Counter","Value","","600","","",
"8648835","","128","CPTracer","","CPT","MSMC_1","Total Granted Counter","Value","","300","","",
"8650686","1851","128","CPTracer","","CPT","L2_2","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","6","","",
"8650686","","128","CPTracer","","CPT","L2_2","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","4","","",
"8650686","","128","CPTracer","","CPT","L2_2","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","1","","",
"8650686","","128","CPTracer","","CPT","L2_2","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"8650686","","128","CPTracer","","CPT","L2_2","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","0","","",
"8650686","","128","CPTracer","","CPT","L2_2","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","6","","",
"8650686","","128","CPTracer","","CPT","L2_2","Throughput Counter0","Value","","1200","","",
"8650686","","128","CPTracer","","CPT","L2_2","Throughput Counter1","Value","","1200","","",
"8650686","","128","CPTracer","","CPT","L2_2","Total Wait Time Counter","Value","","0","","",
"8650686","","128","CPTracer","","CPT","L2_2","Total Granted Counter","Value","","300","","",
"8655810","5124","128","CPTracer","","CPT","MSMC_0","Bus Throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","114","","",
"8655810","","128","CPTracer","","CPT","MSMC_0","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","114","","",
"8655810","","128","CPTracer","","CPT","MSMC_0","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","3","","",
"8655810","","128","CPTracer","","CPT","MSMC_0","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","1","","",
"8655810","","128","CPTracer","","CPT","MSMC_0","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","2","","",
"8655810","","128","CPTracer","","CPT","MSMC_0","Throughput Counter0","Value","","15008","","",
"8655810","","128","CPTracer","","CPT","MSMC_0","Throughput Counter1","Value","","15008","","",
"8655810","","128","CPTracer","","CPT","MSMC_0","Total Wait Time Counter","Value","","938","","",
"8655810","","128","CPTracer","","CPT","MSMC_0","Total Granted Counter","Value","","469","","",
"8668229","12419","128","CPTracer","","CPT","MSMC_3","Bus Throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","48","","",
"8668229","","128","CPTracer","","CPT","MSMC_3","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","48","","",
"8668229","","128","CPTracer","","CPT","MSMC_3","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","1","","",
"8668229","","128","CPTracer","","CPT","MSMC_3","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"8668229","","128","CPTracer","","CPT","MSMC_3","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","2","","",
"8668229","","128","CPTracer","","CPT","MSMC_3","Throughput Counter0","Value","","6400","","",
"8668229","","128","CPTracer","","CPT","MSMC_3","Throughput Counter1","Value","","6400","","",
"8668229","","128","CPTracer","","CPT","MSMC_3","Total Wait Time Counter","Value","","400","","",
"8668229","","128","CPTracer","","CPT","MSMC_3","Total Granted Counter","Value","","200","","",
"8671049","2820","128","CPTracer","","CPT","MSMC_2","Bus Throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","73","","",
"8671049","","128","CPTracer","","CPT","MSMC_2","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","73","","",
"8671049","","128","CPTracer","","CPT","MSMC_2","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","2","","",
"8671049","","128","CPTracer","","CPT","MSMC_2","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"8671049","","128","CPTracer","","CPT","MSMC_2","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","2","","",
"8671049","","128","CPTracer","","CPT","MSMC_2","Throughput Counter0","Value","","9600","","",
"8671049","","128","CPTracer","","CPT","MSMC_2","Throughput Counter1","Value","","9600","","",
"8671049","","128","CPTracer","","CPT","MSMC_2","Total Wait Time Counter","Value","","600","","",
"8671049","","128","CPTracer","","CPT","MSMC_2","Total Granted Counter","Value","","300","","",
"8672124","1075","128","CPTracer","","CPT","DDR","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","6","","",
"8672124","","128","CPTracer","","CPT","DDR","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","4","","",
"8672124","","128","CPTracer","","CPT","DDR","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","1","","",
"8672124","","128","CPTracer","","CPT","DDR","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"8672124","","128","CPTracer","","CPT","DDR","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","1","","",
"8672124","","128","CPTracer","","CPT","DDR","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","6","","",
"8672124","","128","CPTracer","","CPT","DDR","Throughput Counter0","Value","","828","","",
"8672124","","128","CPTracer","","CPT","DDR","Throughput Counter1","Value","","828","","",
"8672124","","128","CPTracer","","CPT","DDR","Total Wait Time Counter","Value","","207","","",
"8672124","","128","CPTracer","","CPT","DDR","Total Granted Counter","Value","","207","","",
"8692351","20227","128","CPTracer","","CPT","MSMC_1","Bus Throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","48","","",
"8692351","","128","CPTracer","","CPT","MSMC_1","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","48","","",
"8692351","","128","CPTracer","","CPT","MSMC_1","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","1","","",
"8692351","","128","CPTracer","","CPT","MSMC_1","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"8692351","","128","CPTracer","","CPT","MSMC_1","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","2","","",
"8692351","","128","CPTracer","","CPT","MSMC_1","Throughput Counter0","Value","","6400","","",
"8692351","","128","CPTracer","","CPT","MSMC_1","Throughput Counter1","Value","","6400","","",
"8692351","","128","CPTracer","","CPT","MSMC_1","Total Wait Time Counter","Value","","400","","",
