Time:long,Delta Time:ulong,Master ID:ubyte,Master Name:string,Channel Number:ubyte,Module:string,Domain:string,Class:string,Type:string,Data Message:string,Data:ulong,Trace Status:string,Receiver Status:string,
"317653","","128","CPTracer","","CPT","L2_0","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","0","","",
"323256","5603","128","CPTracer","","CPT","MSMC_2","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","46","","",
"323256","","128","CPTracer","","CPT","MSMC_2","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","32","","",
"323256","","128","CPTracer","","CPT","MSMC_2","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","1","","",
"323256","","128","CPTracer","","CPT","MSMC_2","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"323256","","128","CPTracer","","CPT","MSMC_2","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","1","","",
"323256","","128","CPTracer","","CPT","MSMC_2","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","46","","",
"326587","3331","128","CPTracer","","CPT","L2_4","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","0","","",
"326587","","128","CPTracer","","CPT","L2_4","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","0","","",
"326587","","128","CPTracer","","CPT","L2_4","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","0","","",
"326587","","128","CPTracer","","CPT","L2_4","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"326587","","128","CPTracer","","CPT","L2_4","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","0","","",
"326587","","128","CPTracer","","CPT","L2_4","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","0","","",
"329742","3155","128","CPTracer","","CPT","MSMC_1","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","47","","",
"329742","","128","CPTracer","","CPT","MSMC_1","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","32","","",
"329742","","128","CPTracer","","CPT","MSMC_1","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","1","","",
"329742","","128","CPTracer","","CPT","MSMC_1","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"329742","","128","CPTracer","","CPT","MSMC_1","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","1","","",
"329742","","128","CPTracer","","CPT","MSMC_1","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","47","","",
"331361","1619","128","CPTracer","","CPT","L2_1","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","0","","",
"331361","","128","CPTracer","","CPT","L2_1","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","0","","",
"331361","","128","CPTracer","","CPT","L2_1","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","0","","",
"331361","","128","CPTracer","","CPT","L2_1","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"331361","","128","CPTracer","","CPT","L2_1","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","0","","",
"331361","","128","CPTracer","","CPT","L2_1","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","0","","",
"331626","265","128","CPTracer","","CPT","DDR","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","0","","",
"331626","","128","CPTracer","","CPT","DDR","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","0","","",
"331626","","128","CPTracer","","CPT","DDR","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","0","","",
"331626","","128","CPTracer","","CPT","DDR","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"331626","","128","CPTracer","","CPT","DDR","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","0","","",
"331626","","128","CPTracer","","CPT","DDR","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","0","","",
"335853","4227","128","CPTracer","","CPT","L2_6","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","0","","",
"335853","","128","CPTracer","","CPT","L2_6","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","0","","",
"335853","","128","CPTracer","","CPT","L2_6","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","0","","",
"335853","","128","CPTracer","","CPT","L2_6","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"335853","","128","CPTracer","","CPT","L2_6","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","0","","",
"335853","","128","CPTracer","","CPT","L2_6","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","0","","",
"343856","8003","128","CPTracer","","CPT","MSMC_0","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","117","","",
"343856","","128","CPTracer","","CPT","MSMC_0","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","32","","",
"343856","","128","CPTracer","","CPT","MSMC_0","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","3","","",
"343856","","128","CPTracer","","CPT","MSMC_0","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","1","","",
"343856","","128","CPTracer","","CPT","MSMC_0","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","1","","",
"343856","","128","CPTracer","","CPT","MSMC_0","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","117","","",
"348147","4291","128","CPTracer","","CPT","MSMC_3","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","70","","",
"348147","","128","CPTracer","","CPT","MSMC_3","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","27","","",
"348147","","128","CPTracer","","CPT","MSMC_3","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","2","","",
"348147","","128","CPTracer","","CPT","MSMC_3","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"348147","","128","CPTracer","","CPT","MSMC_3","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","1","","",
"348147","","128","CPTracer","","CPT","MSMC_3","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","70","","",
"351046","2899","128","CPTracer","","CPT","L2_7","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","0","","",
"351046","","128","CPTracer","","CPT","L2_7","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","0","","",
"351046","","128","CPTracer","","CPT","L2_7","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","0","","",
"351046","","128","CPTracer","","CPT","L2_7","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"351046","","128","CPTracer","","CPT","L2_7","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","0","","",
"351046","","128","CPTracer","","CPT","L2_7","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","0","","",
"354201","3155","128","CPTracer","","CPT","L2_5","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","0","","",
"354201","","128","CPTracer","","CPT","L2_5","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","0","","",
"354201","","128","CPTracer","","CPT","L2_5","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","0","","",
"354201","","128","CPTracer","","CPT","L2_5","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"354201","","128","CPTracer","","CPT","L2_5","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","0","","",
"354201","","128","CPTracer","","CPT","L2_5","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","0","","",
"364956","10755","128","CPTracer","","CPT","L2_3","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","0","","",
"364956","","128","CPTracer","","CPT","L2_3","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","0","","",
"364956","","128","CPTracer","","CPT","L2_3","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","0","","",
"364956","","128","CPTracer","","CPT","L2_3","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"364956","","128","CPTracer","","CPT","L2_3","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","0","","",
"364956","","128","CPTracer","","CPT","L2_3","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","0","","",
"366799","1843","128","CPTracer","","CPT","MSMC_2","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","47","","",
"366799","","128","CPTracer","","CPT","MSMC_2","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","32","","",
"366799","","128","CPTracer","","CPT","MSMC_2","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","1","","",
"366799","","128","CPTracer","","CPT","MSMC_2","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"366799","","128","CPTracer","","CPT","MSMC_2","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","1","","",
"366799","","128","CPTracer","","CPT","MSMC_2","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","47","","",
"373266","6467","128","CPTracer","","CPT","L2_2","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","0","","",
"373266","","128","CPTracer","","CPT","L2_2","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","0","","",
"373266","","128","CPTracer","","CPT","L2_2","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","0","","",
"373266","","128","CPTracer","","CPT","L2_2","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"373266","","128","CPTracer","","CPT","L2_2","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","0","","",
"373266","","128","CPTracer","","CPT","L2_2","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","0","","",
"373292","26","128","CPTracer","","CPT","MSMC_1","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","46","","",
"373292","","128","CPTracer","","CPT","MSMC_1","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","32","","",
"373292","","128","CPTracer","","CPT","MSMC_1","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","1","","",
"373292","","128","CPTracer","","CPT","MSMC_1","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"373292","","128","CPTracer","","CPT","MSMC_1","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","1","","",
"373292","","128","CPTracer","","CPT","MSMC_1","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","46","","",
"375176","1884","128","CPTracer","","CPT","DDR","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","0","","",
"375176","","128","CPTracer","","CPT","DDR","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","0","","",
"375176","","128","CPTracer","","CPT","DDR","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","0","","",
"375176","","128","CPTracer","","CPT","DDR","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"375176","","128","CPTracer","","CPT","DDR","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","0","","",
"375176","","128","CPTracer","","CPT","DDR","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","0","","",
"382955","7779","128","CPTracer","","CPT","L2_0","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","0","","",
"382955","","128","CPTracer","","CPT","L2_0","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","0","","",
"382955","","128","CPTracer","","CPT","L2_0","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","0","","",
"382955","","128","CPTracer","","CPT","L2_0","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"382955","","128","CPTracer","","CPT","L2_0","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","0","","",
"382955","","128","CPTracer","","CPT","L2_0","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","0","","",
"387406","4451","128","CPTracer","","CPT","MSMC_0","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","117","","",
"387406","","128","CPTracer","","CPT","MSMC_0","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","32","","",
"387406","","128","CPTracer","","CPT","MSMC_0","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","3","","",
"387406","","128","CPTracer","","CPT","MSMC_0","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","1","","",
"387406","","128","CPTracer","","CPT","MSMC_0","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","1","","",
"387406","","128","CPTracer","","CPT","MSMC_0","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","117","","",
"391698","4292","128","CPTracer","","CPT","MSMC_3","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","70","","",
"391698","","128","CPTracer","","CPT","MSMC_3","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","27","","",
"391698","","128","CPTracer","","CPT","MSMC_3","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","2","","",
"391698","","128","CPTracer","","CPT","MSMC_3","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"391698","","128","CPTracer","","CPT","MSMC_3","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","1","","",
"391698","","128","CPTracer","","CPT","MSMC_3","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","70","","",
"391911","213","128","CPTracer","","CPT","L2_4","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","0","","",
"391911","","128","CPTracer","","CPT","L2_4","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","0","","",
"391911","","128","CPTracer","","CPT","L2_4","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","0","","",
"391911","","128","CPTracer","","CPT","L2_4","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"391911","","128","CPTracer","","CPT","L2_4","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","0","","",
"391911","","128","CPTracer","","CPT","L2_4","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","0","","",
"396682","4771","128","CPTracer","","CPT","L2_1","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","0","","",
"396682","","128","CPTracer","","CPT","L2_1","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","0","","",
"396682","","128","CPTracer","","CPT","L2_1","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","0","","",
"396682","","128","CPTracer","","CPT","L2_1","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"396682","","128","CPTracer","","CPT","L2_1","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","0","","",
"396682","","128","CPTracer","","CPT","L2_1","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","0","","",
"401165","4483","128","CPTracer","","CPT","L2_6","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","0","","",
"401165","","128","CPTracer","","CPT","L2_6","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","0","","",
"401165","","128","CPTracer","","CPT","L2_6","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","0","","",
"401165","","128","CPTracer","","CPT","L2_6","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"401165","","128","CPTracer","","CPT","L2_6","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","0","","",
"401165","","128","CPTracer","","CPT","L2_6","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","0","","",
"410321","9156","128","CPTracer","","CPT","MSMC_2","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","46","","",
"410321","","128","CPTracer","","CPT","MSMC_2","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","32","","",
"410321","","128","CPTracer","","CPT","MSMC_2","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","1","","",
"410321","","128","CPTracer","","CPT","MSMC_2","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"410321","","128","CPTracer","","CPT","MSMC_2","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","1","","",
"410321","","128","CPTracer","","CPT","MSMC_2","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","46","","",
"416340","6019","128","CPTracer","","CPT","L2_7","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","0","","",
"416340","","128","CPTracer","","CPT","L2_7","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","0","","",
"416340","","128","CPTracer","","CPT","L2_7","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","0","","",
"416340","","128","CPTracer","","CPT","L2_7","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"416340","","128","CPTracer","","CPT","L2_7","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","0","","",
"416340","","128","CPTracer","","CPT","L2_7","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","0","","",
"416820","480","128","CPTracer","","CPT","MSMC_1","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","46","","",
"416820","","128","CPTracer","","CPT","MSMC_1","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","32","","",
"416820","","128","CPTracer","","CPT","MSMC_1","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","1","","",
"416820","","128","CPTracer","","CPT","MSMC_1","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"416820","","128","CPTracer","","CPT","MSMC_1","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","1","","",
"416820","","128","CPTracer","","CPT","MSMC_1","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","46","","",
"418703","1883","128","CPTracer","","CPT","DDR","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","0","","",
"418703","","128","CPTracer","","CPT","DDR","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","0","","",
"418703","","128","CPTracer","","CPT","DDR","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","0","","",
"418703","","128","CPTracer","","CPT","DDR","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"418703","","128","CPTracer","","CPT","DDR","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","0","","",
"418703","","128","CPTracer","","CPT","DDR","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","0","","",
"419486","783","128","CPTracer","","CPT","L2_5","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","0","","",
"419486","","128","CPTracer","","CPT","L2_5","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","0","","",
"419486","","128","CPTracer","","CPT","L2_5","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","0","","",
"419486","","128","CPTracer","","CPT","L2_5","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"419486","","128","CPTracer","","CPT","L2_5","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","0","","",
"419486","","128","CPTracer","","CPT","L2_5","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","0","","",
"430241","10755","128","CPTracer","","CPT","L2_3","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","0","","",
"430241","","128","CPTracer","","CPT","L2_3","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","0","","",
"430241","","128","CPTracer","","CPT","L2_3","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","0","","",
"430241","","128","CPTracer","","CPT","L2_3","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"430241","","128","CPTracer","","CPT","L2_3","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","0","","",
"430241","","128","CPTracer","","CPT","L2_3","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","0","","",
"430913","672","128","CPTracer","","CPT","MSMC_0","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","119","","",
"430913","","128","CPTracer","","CPT","MSMC_0","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","32","","",
"430913","","128","CPTracer","","CPT","MSMC_0","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","3","","",
"430913","","128","CPTracer","","CPT","MSMC_0","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","1","","",
"430913","","128","CPTracer","","CPT","MSMC_0","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","1","","",
"430913","","128","CPTracer","","CPT","MSMC_0","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","119","","",
"435204","4291","128","CPTracer","","CPT","MSMC_3","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","70","","",
"435204","","128","CPTracer","","CPT","MSMC_3","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","27","","",
"435204","","128","CPTracer","","CPT","MSMC_3","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","2","","",
"435204","","128","CPTracer","","CPT","MSMC_3","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"435204","","128","CPTracer","","CPT","MSMC_3","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","1","","",
"435204","","128","CPTracer","","CPT","MSMC_3","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","70","","",
"438551","3347","128","CPTracer","","CPT","L2_2","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","0","","",
"438551","","128","CPTracer","","CPT","L2_2","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","0","","",
"438551","","128","CPTracer","","CPT","L2_2","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","0","","",
"438551","","128","CPTracer","","CPT","L2_2","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"438551","","128","CPTracer","","CPT","L2_2","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","0","","",
"438551","","128","CPTracer","","CPT","L2_2","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","0","","",
"448218","9667","128","CPTracer","","CPT","L2_0","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","0","","",
"448218","","128","CPTracer","","CPT","L2_0","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","0","","",
"448218","","128","CPTracer","","CPT","L2_0","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","0","","",
"448218","","128","CPTracer","","CPT","L2_0","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"448218","","128","CPTracer","","CPT","L2_0","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","0","","",
"448218","","128","CPTracer","","CPT","L2_0","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","0","","",
"453821","5603","128","CPTracer","","CPT","MSMC_2","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","46","","",
"453821","","128","CPTracer","","CPT","MSMC_2","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","32","","",
"453821","","128","CPTracer","","CPT","MSMC_2","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","1","","",
"453821","","128","CPTracer","","CPT","MSMC_2","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"453821","","128","CPTracer","","CPT","MSMC_2","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","1","","",
"453821","","128","CPTracer","","CPT","MSMC_2","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","46","","",
"457152","3331","128","CPTracer","","CPT","L2_4","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","0","","",
"457152","","128","CPTracer","","CPT","L2_4","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","0","","",
"457152","","128","CPTracer","","CPT","L2_4","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","0","","",
"457152","","128","CPTracer","","CPT","L2_4","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"457152","","128","CPTracer","","CPT","L2_4","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","0","","",
"457152","","128","CPTracer","","CPT","L2_4","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","0","","",
"460307","3155","128","CPTracer","","CPT","MSMC_1","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","46","","",
"460307","","128","CPTracer","","CPT","MSMC_1","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","32","","",
"460307","","128","CPTracer","","CPT","MSMC_1","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","1","","",
"460307","","128","CPTracer","","CPT","MSMC_1","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"460307","","128","CPTracer","","CPT","MSMC_1","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","1","","",
